Stkcd,Trdynt,Yclsprc,Ynvaltrd,Ysmvosd,Ndaytrd,Yretwd
2236,2021,23.48,2.2486E+11,44954524.74,243,0.194076
2236,2022,11.31,97146787123,22159208.47,242,-0.510051
2236,2023,18.45,3.23246E+11,36143724.06,242,0.675636
2237,2008,30.15,10109226757,723600,153,
2237,2009,52.49,58038802496,3531222.76,239,2.496447
2237,2010,54.38,30314485600,3658390.03,235,0.036007
2237,2011,30.51,23245156923,5124903.52,242,-0.438948
2237,2012,23.17,44029295591,9271410.62,240,0.530773
2237,2013,13.74,30250630061,5498041.76,238,-0.406992
2237,2014,16.21,26458214867,6486431.5,245,0.179767
2237,2015,9.98,89899564012,7986989.51,229,0.240147
2237,2016,11.5,1.08892E+11,9386298.28,244,0.152305
2237,2017,10.62,33896883733,8184706.64,244,-0.076522
2237,2018,8.38,52210984075,7137036.5,243,-0.202617
2237,2019,14.04,1.41968E+11,11957505.77,243,0.675418
2237,2020,12.99,1.16541E+11,11826039.49,243,-0.072796
2237,2021,11.69,43517328871,10642536.55,243,-0.094767
2237,2022,10.54,33146579004,9595589.32,242,-0.094501
2237,2023,10.78,33435066583,9814112,242,0.02277
2238,2008,12.25,5299379285,820639.75,148,
2238,2009,21.21,14474229090,2184630,243,0.742351
2238,2010,27.2,17179032605,2801462.31,240,0.287802
2238,2011,17.23,8800177719,5520350.37,239,-0.236233
2238,2012,10.72,5052906921,3434688,197,-0.373731
2238,2013,13.21,13552706531,4232484,238,0.24236
2238,2014,14.02,11662530113,4492008,239,0.069876
2238,2015,22.2,34976570552,10312146.2,153,1.069121
2238,2016,14.65,21913850966,8166104.96,244,-0.198768
2238,2017,10.06,9037078226,6210573.19,234,-0.295852
2238,2018,6.5,5759884709,4012795.8,243,-0.329696
2238,2019,7.83,18636881579,4833875.56,244,0.272215
2238,2020,6.89,15371845295,5529632.61,243,0.268572
2238,2021,6.3,5939442315,5056122.71,243,-0.072185
2238,2022,6.61,19464692574,5304916.05,242,0.066751
2238,2023,15.53,71755919707,12463743.75,242,1.380629
2239,2008,6.97,2561084947,236980,152,
2239,2009,13.7,10425571398,760350,242,1.971526
2239,2010,10.3,10348866772,571650,241,-0.244814
2239,2011,10.62,3696620193,2134620,204,0.033674
2239,2012,11.01,7369991809,2213010,220,0.038766
2239,2013,12.56,12113341932,2524560,237,0.142886
2239,2014,6.37,11681679599,2688777,128,0.068078
2239,2015,18.33,15454782152,7737093,86,1.877551
2239,2016,15.69,19661620807,9108425.73,184,-0.143508
2239,2017,4.04,25849102599,7689877.13,224,-0.275613
2239,2018,2,8433774370,6051488.31,139,-0.502673
2239,2019,1.78,16141729742,5504264.25,244,-0.11
2239,2020,4.88,1.96111E+11,15280849.86,243,1.744529
2239,2021,3.65,74298966072,11837754.53,243,-0.252049
2239,2022,2.5,32753291076,8107756.17,239,-0.315069
2239,2023,3.25,44378780602,10540247.72,242,0.3
2240,2008,6.37,6958053370,486731.66,150,
2240,2009,11.51,9439991862,1300995.37,242,0.825671
2240,2010,10.14,13917196504,1263440.96,241,-0.119027
2240,2011,4.06,14398212638,1213532.02,243,-0.359369
2240,2012,4,8384394140,1197731.04,240,-0.014778
2240,2013,14.35,5809040686,5116437.97,78,2.5875
2240,2014,22.39,76221134390,7989159.5,244,0.560279
2240,2015,13.68,85888340977,5010044.18,141,-0.389013
2240,2016,11.57,48009478089,4858503.61,230,-0.15424
2240,2017,14.82,34891447968,7268507.9,240,0.280898
2240,2018,7.29,14157524590,3576740.09,243,-0.508097
2240,2019,7.95,21882898305,3900522.61,242,0.090535
2240,2020,24.44,88158905045,17019476.29,243,2.074214
2240,2021,57.95,4.56386E+11,40461380.59,243,1.371113
2240,2022,37.49,3.46357E+11,27577927.99,242,-0.351745
2240,2023,22.75,1.11304E+11,19369923.8,242,-0.38138
2241,2008,23.89,4732910015,716700,151,
2241,2009,27.65,15813721796,1659000,237,1.337559
2241,2010,54.67,21137906193,4920300,237,1.97514
2241,2011,24,13873045256,13074301.2,242,-0.117976
2241,2012,37.7,23661200440,20701642.1,241,0.579226
2241,2013,35.08,85258968131,41669812.24,238,0.678542
2241,2014,24.53,1.02376E+11,29699432.21,243,-0.298251
2241,2015,34.6,2.19397E+11,42486958.93,232,0.413788
2241,2016,26.52,92615472079,33528154.86,244,-0.230859
2241,2017,17.35,1.34478E+11,47193074.42,244,0.314096
2241,2018,6.88,80856288411,18744389.05,243,-0.600271
2241,2019,19.92,2.16489E+11,54200278.5,244,1.930872
2241,2020,37.32,6.65369E+11,104080650.9,243,0.882828
2241,2021,54.1,7.80431E+11,161067989.4,243,0.455139
2241,2022,16.83,5.28337E+11,50566970.74,242,-0.68723
2241,2023,21.01,4.2082E+11,63308222.26,242,0.255158
2242,2008,44.5,10025839697,2981500,147,
2242,2009,28.72,32110999353,3656056,242,0.244752
2242,2010,15.07,19989065348,2877616.5,239,-0.189068
2242,2011,7.79,8800979742,5927800.5,241,-0.424722
2242,2012,6.98,3928424439,5311431,242,-0.089635
2242,2013,9.88,9880446885,7518186,238,0.521104
2242,2014,11.07,27130794631,8423716.5,244,0.179603
2242,2015,22.68,1.15569E+11,17315975.88,223,1.118982
2242,2016,18.03,35355970365,13799936.63,239,-0.175109
2242,2017,16.97,32035800606,13011425.07,244,-0.024996
2242,2018,16.01,14568139039,12198515.31,243,-0.015679
2242,2019,25.16,29876599575,19198993.17,244,0.669502
2242,2020,32.04,46807551300,24486106.06,243,0.296253
2242,2021,23.2,34871284758,17762952.4,243,-0.251031
2242,2022,16.48,24025286592,12618500.75,242,-0.217407
2242,2023,12.71,15666083775,9732119.45,242,-0.213023
2243,2008,7,2007461625,283500,146,
2243,2009,12.54,15391569291,1271658.29,241,1.904843
2243,2010,14.28,10694481594,1500676.85,237,0.152757
2243,2011,8.18,5730175276,2057997.66,238,-0.427171
2243,2012,6.6,3608035037,1660487.11,235,-0.183503
2243,2013,6.41,7251205645,1612685.21,238,-0.025182
2243,2014,8.17,10779998011,2531955.35,245,0.280526
2243,2015,16.98,31409658613,5262254.07,244,1.078335
2243,2016,13.64,27353143460,4977903.76,244,-0.196702
2243,2017,7.99,9009642737,2915942.16,244,-0.411015
2243,2018,13.82,24951656147,5043594.57,233,0.742785
2243,2019,15,84786223002,5474234.34,243,0.088719
2243,2020,10.97,29995187765,5453685.08,243,-0.265057
2243,2021,11.29,21859530017,6801846.49,243,0.037995
2243,2022,7.72,29961066316,9345510.22,242,-0.309579
2243,2023,7.95,22059876312,9623938.64,242,0.039671
2244,2008,7.85,7951364370,942000,145,
2244,2009,14.47,23954753689,4245717.94,241,1.418288
2244,2010,11.28,22065068866,3309723.46,239,-0.217187
2244,2011,7.09,15737410939,7959801.2,243,-0.367622
2244,2012,10.85,11467021045,12316974.25,242,0.540099
2244,2013,7.05,21585678059,8003195.25,237,-0.343649
2244,2014,8.04,19282891781,9227749.2,245,0.161687
2244,2015,7.96,1.02192E+11,18271861.6,234,0.997693
2244,2016,6.98,41927524311,16022310.8,244,-0.118822
2244,2017,7.95,31187116855,21488085.93,244,0.150064
2244,2018,3.98,27010958355,10757557.48,243,-0.493076
2244,2019,4.92,18601300420,13246555.55,244,0.253967
2244,2020,4.59,22404770722,12358067.07,243,-0.037683
2244,2021,4.66,17693315306,12517836.53,243,0.066811
2244,2022,8.83,87789193706,23685183.52,242,0.945171
2244,2023,7.27,55510510043,19500711.69,242,-0.157161
2245,2008,15.99,2245650350,243032.01,141,
2245,2009,16.02,9748368401,610746.48,239,1.008795
2245,2010,19.58,15096193488,1269967.12,239,0.83875
2245,2011,5.06,10264691854,1693537.98,240,-0.481633
2245,2012,5.49,5730490097,1841700.11,241,0.088147
2245,2013,7.17,6506467533,2405280.47,232,0.31508
2245,2014,9.96,13377748935,3341226.42,245,0.401537
2245,2015,10.02,69932386485,8968220.73,226,1.221725
2245,2016,8.92,63230682832,8071792.59,239,-0.106939
2245,2017,10.25,44323472636,9321665.01,240,0.152338
2245,2018,3.88,21479906589,3547891.12,243,-0.619865
2245,2019,4.09,17351751722,3741425.57,244,0.05856
2245,2020,12.98,59838007025,12090251.46,239,2.185675
2245,2021,27.51,1.78889E+11,26656805.6,243,1.124947
2245,2022,14.88,1.8397E+11,14425694.52,242,-0.457065
2245,2023,8.52,58993861652,9220868.25,242,-0.425614
2246,2008,5.1,4180999126,252450,142,
2246,2009,18.35,9342153567,959022.14,242,2.618794
2246,2010,17.29,7956202806,903623.59,235,-0.053026
2246,2011,8.75,8071746527,1731546.46,200,-0.483704
2246,2012,7.79,2815528407,1541571.08,240,-0.104954
2246,2013,8.5,2085247320,1682073.7,238,0.095218
2246,2014,9.99,24316413793,4132728.49,245,0.771633
2246,2015,14.12,34977709716,5841253.89,215,0.415579
2246,2016,11.94,11016325587,4939417.24,103,-0.153059
2246,2017,12.41,97311562406,5133849.91,238,0.041189
2246,2018,6.61,13431384157,2734468,243,-0.464864
2246,2019,7.52,13360755362,3383222.14,244,0.144837
2246,2020,7.33,20781070951,4024425.04,243,-0.018118
2246,2021,10.21,9461272732,5605645.25,243,0.400644
2246,2022,9.55,91739401727,5243282.28,242,-0.059662
2246,2023,8.19,22476913553,4496594.96,242,-0.137928
2247,2008,12.22,1693182961,205296,138,
2247,2009,37.65,7973269575,914895,242,2.097998
2247,2010,25.3,9991870511,922185,240,0.016326
2247,2011,11.3,4929569004,920478.23,239,-0.545899
2247,2012,13.5,1401426765,1099828.13,241,0.204023
2247,2013,19.9,4397475070,1624944.45,238,0.484686
2247,2014,10.49,10298177189,2321626.05,242,0.059983
2247,2015,20.71,21571712838,4597350.77,140,0.98177
2247,2016,18.09,35177562678,8207325.36,239,0.758288
2247,2017,13.59,14099243332,7124292.03,244,-0.243281
2247,2018,4.66,11783254251,2535522.22,243,-0.653571
2247,2019,2.84,23811006074,1546441.01,244,-0.390558
2247,2020,1.69,6802677840,998977.3,242,-0.404929
2247,2021,2.85,11828163322,1834796.5,242,0.68639
2247,2022,2.5,10314511516,1608851.68,242,-0.122807
2247,2023,2.34,9011839473,1505885.17,242,-0.064
2248,2008,13.99,3502223419,419700,136,
2248,2009,52.42,18789978947,1572600,239,2.765105
2248,2010,26.58,28458930564,2057071.39,233,0.017917
2248,2011,11.56,18859792905,1719660.63,241,-0.563898
2248,2012,6.86,5577063293,1392014.75,240,-0.403688
2248,2013,6.88,4588963402,1396073.1,223,0.002915
2248,2014,7.75,7559238746,1572611.42,240,0.126454
2248,2015,18.07,15449526535,3849814.04,104,1.331613
2248,2016,11.53,33952933523,2730723.6,244,-0.361926
2248,2017,8.57,8262815814,2635237.29,151,-0.256722
2248,2018,8.7,7180609092,2580599.03,242,0.015169
2248,2019,7.93,4693503582,2352217.04,244,-0.088506
2248,2020,5.79,5131457306,1717431.7,243,-0.269861
2248,2021,9.67,39927356673,2878603.97,243,0.670121
2248,2022,9.36,50937392110,2878158.82,242,-0.032058
2248,2023,8.15,38830843458,2506089.14,242,-0.129274
2249,2008,19.02,6579481200,606738,133,
2249,2009,34.85,29335611883,2230400,243,2.715705
2249,2010,30.53,29551203962,3321664,239,0.504833
2249,2011,14.95,12827367384,3581166.36,237,-0.503577
2249,2012,6.93,7923956152,2484850.86,241,-0.286179
2249,2013,10.47,9866285005,4386059.29,228,0.53297
2249,2014,11.46,16473983360,4800786.96,243,0.113107
2249,2015,13.26,61597402701,12002878.09,178,1.368577
2249,2016,8.63,34182006763,7892282.8,210,-0.34343
2249,2017,6.97,35332846376,9474704.71,244,-0.182178
2249,2018,3.3,11208349581,4506119.54,243,-0.51639
2249,2019,3.86,38493713029,6320558.24,244,0.169697
2249,2020,4.5,44703468098,7577572.77,243,0.165803
2249,2021,8.79,1.58764E+11,15119361.11,243,1.010674
2249,2022,5.12,51072175973,8839261.8,242,-0.40109
2249,2023,4.97,22909267343,8933424.67,242,0.001873
2250,2008,10.33,3878536541,333659,133,
2250,2009,43.2,16239124608,1878785.28,243,3.254096
2250,2010,41,17062400762,4050792.05,236,0.815082
2250,2011,18.88,6025304522,4240918.75,234,-0.304744
2250,2012,19.5,5213020161,6340460.2,241,0.349303
2250,2013,20.99,11209220164,7023747.52,238,0.081238
2250,2014,14.8,15175193032,7935179.09,237,0.063759
2250,2015,18.87,86057819370,10603584.28,240,0.282355
2250,2016,16.18,34834543321,8886770.57,244,-0.135055
2250,2017,10.62,16642740663,7204321.77,244,-0.339214
2250,2018,9.43,16006756505,8381671.62,243,-0.101158
2250,2019,17.13,34517004031,15359353.71,244,0.819735
2250,2020,23.99,39151097887,22027942.34,243,0.403214
2250,2021,17.97,34116474239,16516813.63,243,-0.249519
2250,2022,15.5,26846507848,14246556,242,-0.134976
2250,2023,7.13,28289693193,6554752.63,242,-0.535556
2251,2008,42.1,6812670017,1473500,133,
2251,2009,28.12,21202951633,2320301.67,242,0.338387
2251,2010,26.05,12310807631,2149497.1,239,-0.047761
2251,2011,20.53,5502867296,1776138.25,241,-0.201831
2251,2012,22.59,4171315696,6107432.4,240,0.122935
2251,2013,13.78,10274245603,6076439.71,237,0.14857
2251,2014,14.01,20057295455,7621706.4,209,0.053
2251,2015,16.3,72589873468,9436918.72,228,0.287436
2251,2016,16.45,43780233374,11645757.48,244,0.020483
2251,2017,18.05,30213918488,13450641.83,244,0.10625
2251,2018,7.42,17157174065,6078045.24,223,-0.585114
2251,2019,9.1,13224469813,7861525.95,244,0.241803
2251,2020,8.45,20203579960,7299988.39,243,-0.063567
2251,2021,6.82,9061736425,5891824.95,243,-0.181949
2251,2022,7.19,90632977015,6211469.41,242,0.070322
2251,2023,4.04,47437528976,3490171.96,236,-0.438108
2252,2008,25.22,7752446355,1008800,131,
2252,2009,37.08,13966211073,1483200,241,0.513824
2252,2010,34.64,17770571673,2355520,238,0.617398
2252,2011,23.94,8075892313,6511680,242,-0.297731
2252,2012,13.62,6530278211,6668352,241,0.04365
2252,2013,47.5,13865970027,23256000,165,2.495877
2252,2014,45.11,17626300751,44171712,149,0.902447
2252,2015,39.77,96118037209,80055807.51,244,0.766311
2252,2016,23.09,33296608709,84904112.95,244,0.04647
2252,2017,19.85,15073183754,98626191.84,138,-0.139067
2252,2018,8.01,12296052669,39830438.68,49,-0.596083
2252,2019,7.42,1.2465E+11,36895122.29,239,-0.073658
2252,2020,7.4,1.24119E+11,36794869.77,243,-0.001706
2252,2021,6.82,44976365745,33910947.55,243,-0.075295
2252,2022,6.34,48298508204,31524253.29,242,-0.066
2252,2023,8,71834990836,53142646.86,242,0.267237
2253,2008,24,2296544486,312000,130,
2253,2009,36.41,11582610654,796898.39,242,0.846494
2253,2010,39.87,6986992176,1345698.62,239,0.331696
2253,2011,23.45,5540204031,1818800.01,239,-0.404894
2253,2012,13.15,4862692377,1630795.46,242,-0.091367
2253,2013,27.04,16474672286,3368685.36,238,1.078588
2253,2014,23.2,16422060226,2939871.2,245,-0.134763
2253,2015,53.3,60700619920,6746065.61,227,1.297414
2253,2016,24.94,78665472923,5162912.28,244,-0.29535
2253,2017,20.47,47957071345,4270070.08,244,-0.175077
2253,2018,13.22,13799829613,2733528.74,243,-0.350136
2253,2019,14.45,14409749752,2996528.56,244,0.102297
2253,2020,13.87,15264537051,2876252.68,243,-0.032424
2253,2021,17.84,18457085085,3696847.62,243,0.297833
2253,2022,11.74,25760251329,2432780.61,242,-0.341928
2253,2023,14.3,48730185808,2973026.43,242,0.218058
2254,2008,25.5,7980133880,816000,128,
2254,2009,35.75,15232773020,3555421.16,223,0.87379
2254,2010,34.09,25795752210,5424528.43,241,0.550613
2254,2011,11.4,11973937528,4461747.73,242,-0.483047
2254,2012,9.1,6774269466,3561818.03,242,-0.18238
2254,2013,7.73,11938095960,3933264.77,238,0.104285
2254,2014,11.44,21552433606,5820964.52,245,0.479948
2254,2015,15.89,48755011084,9702352.17,235,0.673267
2254,2016,12.36,29976528744,7546979.46,239,-0.222152
2254,2017,11.64,26955184290,7106457.29,234,-0.051145
2254,2018,10.84,15374623032,6619702.94,243,-0.064641
2254,2019,10.45,16856100349,6383142.35,234,-0.031422
2254,2020,15.29,29124913283,6023620.79,231,0.463158
2254,2021,19.61,58761325898,8367509.85,243,0.336072
2254,2022,21.21,35253821084,9050223.56,242,0.119809
2254,2023,14.96,34054306988,12147297.4,242,-0.284538
2255,2008,16.78,3982327012,464806,127,
2255,2009,55.36,15046491288,1533472,241,2.324859
2255,2010,43.9,15747650410,2133101,239,-0.2036
2255,2011,31.23,7037256339,2968194.76,239,-0.283726
2255,2012,13.68,4714931219,2687942.63,241,-0.12107
2255,2013,14.66,17391891513,2917727.35,238,0.077329
2255,2014,13.51,20184020069,2721480.8,245,-0.074143
2255,2015,10.41,46390480312,4234728.39,178,0.544784
2255,2016,8.73,20097978062,3857525.21,217,-0.157706
2255,2017,6.68,8397673918,3252044.52,145,-0.234823
2255,2018,3.91,4133958493,2034038.47,243,-0.41467
2255,2019,3.19,12292578739,2063951,244,-0.184143
2255,2020,4,25162336924,2576926.33,242,0.253919
2255,2021,7,33155738522,4509043.58,242,0.750001
2255,2022,4.57,28073923774,2935819.93,242,-0.347143
2255,2023,5.29,15938549831,3435126.27,242,0.157549
2256,2008,10.2,2358816753,224400,129,
2256,2009,14.49,10847103483,1227360.96,241,1.308133
2256,2010,16.09,14093526308,2044331.04,239,0.665631
2256,2011,7.63,16975575710,969437.28,135,-0.525792
2256,2012,4.64,8701951123,1453248,241,-0.08172
2256,2013,8.16,15273161073,2555712,236,0.764601
2256,2014,10.06,14438257638,3150792,245,0.238061
2256,2015,26.73,81948953379,8394783.71,176,1.663276
2256,2016,6.42,1.1473E+11,8046388.85,244,-0.039282
2256,2017,4.22,9112381446,5286583.9,137,-0.336171
2256,2018,2.95,16418450586,3678707,152,-0.288066
2256,2019,2.59,31357865959,3613716.33,244,-0.122034
2256,2020,1.11,10856424844,1544222.45,242,-0.571429
2256,2021,4.77,91085284784,6636006.81,242,3.297298
2256,2022,2.39,58137924568,3336511.16,242,-0.498952
2256,2023,2.74,19687401008,3943862.98,242,0.146443
2258,2008,13.9,3541009361,472270.43,120,
2258,2009,24.6,18229182325,1495641.53,242,1.728096
2258,2010,18.1,11246991300,1151024.38,217,-0.254848
2258,2011,9.81,3887570858,1889549.99,242,-0.458011
2258,2012,10.55,3506558812,2071384.58,242,0.075433
2258,2013,14.08,6169170616,2812004.67,238,0.346041
2258,2014,14.82,5721625577,2979994.29,242,0.061402
2258,2015,25.5,21355926557,5162276.94,244,0.720648
2258,2016,12.43,21283516608,6514160.27,238,0.100925
2258,2017,16.2,23113612832,8483611.03,244,0.313808
2258,2018,13.14,27408136955,6876069.32,243,-0.188889
2258,2019,14.13,23673903129,7378855.77,244,0.088114
2258,2020,20.9,48523017953,10908572.23,243,0.479122
2258,2021,33.73,84940038436,17680654.98,243,0.628832
2258,2022,17.96,62359717577,14322491.59,242,-0.24246
2258,2023,11.97,21614663257,9565829.63,242,-0.311465
2259,2008,4.53,4399531330,249150,112,
2259,2009,9.65,12425195402,824565.88,242,1.150953
2259,2010,8.01,17330159613,958205.36,237,0.168496
2259,2011,3.04,12461047749,1520481.55,241,-0.311981
2259,2012,3.51,19400596990,2112333.47,240,0.154605
2259,2013,6.63,24251008134,4000052.48,238,0.888889
2259,2014,5.5,18385467984,3340770.53,232,-0.169114
2259,2015,10.9,41414426416,6638767.81,165,0.981818
2259,2016,10.02,21327851124,6095830.8,206,-0.080734
2259,2017,6.18,15771030000,4471530.75,234,-0.381945
2259,2018,2.29,14172135161,1657217.04,147,-0.62945
2259,2019,2.24,5685341385,1685215.32,243,-0.021833
2259,2020,3.24,5104873735,2437543.59,243,0.446429
2259,2021,3.67,4476772062,2761044.74,242,0.132715
2259,2022,3.28,3127164483,2467636.72,242,-0.106267
2259,2023,3.43,2527541183,2580485.96,242,0.045732
2260,2008,6.33,2460139605,189900,113,
2260,2009,9.93,9719208107,387270,237,1.059344
2260,2010,11.37,10153096144,443430,237,0.145015
2260,2011,5.54,6054058229,864240,242,-0.512753
2260,2012,5.88,4158386077,917280,242,0.078299
2260,2013,12.36,5972446825,1452752.62,212,1.130445
2260,2014,21,10720064526,3276000,244,0.707567
2260,2015,45.2,60735828967,11987040,215,2.660153
2260,2016,23.1,29814567095,6126120,224,-0.488938
2260,2017,11.96,3651028236,3171792,21,-0.482251
2260,2018,3.24,5080282093,859248,141,-0.729097
2260,2019,3.15,2668651246,835380,77,-0.027778
2260,2022,0.53,289095869.8,236134.08,30,-0.831746
2261,2008,25.5,3557476219,510000,109,
2261,2009,40,13282244294,2293965.4,240,1.201737
2261,2010,39.79,15952805352,2806782.06,238,0.296614
2261,2011,19.25,13185326319,2662734.02,238,-0.271793
2261,2012,8,23647963343,1464207.14,242,-0.458651
2261,2013,19.74,71235043359,3651424.11,236,1.471694
2261,2014,16.79,54447728287,4383302.3,175,0.193201
2261,2015,38.9,1.31642E+11,11913195.33,172,1.318666
2261,2016,11.92,49793592809,8883570.23,227,-0.386406
2261,2017,7.74,26015398464,7437548.17,244,-0.349566
2261,2018,4.22,23341597926,3761360.54,243,-0.453461
2261,2019,8.28,65277606225,7673666.55,244,0.962085
2261,2020,7.15,1.11463E+11,6747952.6,243,-0.136473
2261,2021,8.25,79899444157,7845457.03,243,0.153846
2261,2022,6.63,54890416458,7398609.85,242,-0.196364
2261,2023,15.04,5.94841E+11,16884945.05,242,1.268477
2262,2008,16.46,3088636153,493800,109,
2262,2009,18.74,10009243570,1250697.03,242,0.716848
2262,2010,23.7,9030235522,2056242.03,240,0.646745
2262,2011,18.96,3844266267,3714846.3,243,-0.197938
2262,2012,27.2,4194435012,5329315.37,242,0.437927
2262,2013,28.17,8191699038,7727087.28,238,0.453527
2262,2014,24.8,8959039824,8163227.47,245,0.058739
2262,2015,29.27,37280508376,11586831.51,244,0.418893
2262,2016,20.9,21261643421,10970143.44,244,-0.069536
2262,2017,14.26,15301367782,12291123.54,244,0.09486
