danjia,area,floor,hall,room,school,chaoxiang,year,subway,district,city
46190,105,低层,3,2,0,南北向,2005,0,湖里,厦门
46190,105,低层,3,2,0,南北向,2005,0,湖里,厦门
78182,88,低层,3,2,0,南北向,2008,0,湖里,厦门
47170,106,中层,3,2,1,南向,2002,0,湖里,厦门
48544,103,低层,3,2,1,南向,2002,0,湖里,厦门
54023,87,中层,3,2,0,南向,2001,0,思明,厦门
22656,128,高层,3,2,0,南北向,2007,0,岛外,厦门
40845,71,高层,3,2,1,南向,2000,0,湖里,厦门
60000,80,中层,3,2,1,南北向,1995,0,思明,厦门
53319,93,中层,3,2,0,南北向,2000,0,湖里,厦门
38462,130,高层,3,2,0,南北向,1999,0,湖里,厦门
38495,93,高层,3,2,0,南北向,1998,0,湖里,厦门
37805,123,高层,3,2,1,南北向,1999,0,湖里,厦门
40612,98,中层,3,2,1,南北向,1998,0,湖里,厦门
45536,112,中层,3,2,1,南北向,2003,0,湖里,厦门
42949,78,中层,3,2,1,南北向,2003,0,湖里,厦门
38462,91,高层,3,2,1,其他,2005,0,湖里,厦门
38800,100,中层,3,2,1,南北向,2000,0,湖里,厦门
41250,80,中层,3,2,1,南北向,2003,0,湖里,厦门
46154,130,高层,3,2,1,南北向,2002,0,思明,厦门
51639,73,低层,3,2,0,南北向,1997,0,湖里,厦门
62931,116,中层,3,2,1,南北向,2003,0,思明,厦门
14103,156,高层,3,2,0,南北向,2003,0,岛外,厦门
17835,97,低层,3,2,1,南北向,2005,0,岛外,厦门
43220,118,中层,3,2,0,南北向,2005,0,湖里,厦门
37905,105,高层,3,2,0,南北向,1999,0,湖里,厦门
48455,110,高层,3,2,0,南北向,2001,0,思明,厦门
37714,105,高层,3,2,0,南北向,1999,0,湖里,厦门
62931,116,中层,3,2,1,南北向,2008,0,思明,厦门
45000,100,低层,3,2,1,南北向,2000,0,思明,厦门
82955,88,高层,3,2,0,南向,2008,0,湖里,厦门
57660,125,高层,3,2,0,其他,2003,0,思明,厦门
34095,105,高层,3,2,1,南北向,2006,0,岛外,厦门
83784,185,中层,3,2,1,南北向,2016,0,湖里,厦门
47327,101,中层,3,2,0,南北向,2005,0,湖里,厦门
52421,95,中层,3,2,0,南北向,2009,0,湖里,厦门
48723,94,中层,3,2,1,南北向,2000,0,思明,厦门
47733,75,低层,3,2,0,南北向,1997,0,湖里,厦门
57237,76,低层,3,2,1,南北向,2004,0,思明,厦门
48211,95,低层,3,2,1,南北向,2000,0,思明,厦门
52110,109,低层,3,2,0,南北向,2003,0,思明,厦门
28632,117,低层,3,2,1,南北向,2006,0,岛外,厦门
27500,140,高层,3,2,1,南北向,2008,0,岛外,厦门
32407,108,高层,3,2,0,南北向,2002,0,岛外,厦门
35484,93,中层,3,2,0,南北向,2002,0,岛外,厦门
34259,108,中层,3,2,0,南北向,2001,0,岛外,厦门
27027,148,低层,3,2,0,南北向,2002,0,岛外,厦门
33148,108,高层,3,2,0,南北向,2003,0,岛外,厦门
27143,105,中层,3,2,0,南北向,2000,0,岛外,厦门
34200,100,低层,3,2,0,南北向,2005,0,岛外,厦门
51020,74,中层,3,2,1,南北向,1995,0,思明,厦门
38321,164,高层,3,2,1,南北向,2002,0,湖里,厦门
82675,157,低层,3,2,1,南北向,2014,0,湖里,厦门
76082,97,低层,3,2,1,南北向,2004,0,思明,厦门
47416,96,中层,3,2,1,南北向,2002,0,思明,厦门
64045,89,中层,3,2,0,南北向,2009,0,湖里,厦门
52381,126,中层,3,2,1,其他,2008,0,湖里,厦门
58294,128,中层,3,2,0,南北向,2000,0,思明,厦门
70513,156,低层,3,2,1,南北向,2004,0,思明,厦门
34545,110,中层,3,2,0,南北向,2000,0,岛外,厦门
32248,129,低层,3,2,0,南北向,2003,0,岛外,厦门
43750,88,高层,3,2,1,南北向,2006,0,岛外,厦门
35258,97,低层,3,2,0,南北向,2000,0,岛外,厦门
33153,111,中层,3,2,0,南北向,2000,0,岛外,厦门
32500,88,中层,3,2,0,南北向,2002,0,岛外,厦门
50951,74,高层,3,2,0,南北向,2001,0,思明,厦门
59155,71,低层,3,2,0,南北向,2001,0,思明,厦门
50133,75,高层,3,2,0,南北向,2001,0,思明,厦门
49846,130,高层,3,2,1,南北向,2000,0,思明,厦门
55017,87,中层,3,2,1,南北向,2000,0,思明,厦门
51923,130,高层,3,2,1,南北向,2000,0,思明,厦门
66053,185,高层,3,2,0,南北向,2004,0,思明,厦门
50361,83,中层,3,2,1,南北向,1999,0,思明,厦门
75979,171,高层,3,2,1,南北向,2009,0,思明,厦门
55990,115,低层,3,2,0,南北向,2000,0,思明,厦门
52421,95,中层,3,2,0,南北向,2009,0,湖里,厦门
40266,71,高层,3,2,1,南北向,2000,0,湖里,厦门
41720,93,低层,3,2,1,南北向,1998,0,湖里,厦门
33462,130,高层,3,2,1,南北向,2000,0,湖里,厦门
38085,94,高层,3,2,0,南北向,2000,0,湖里,厦门
38305,118,中层,3,2,1,南北向,2005,0,湖里,厦门
36200,100,中层,3,2,0,南北向,1998,0,湖里,厦门
42778,90,中层,3,2,1,南北向,1998,0,湖里,厦门
39592,98,中层,3,2,1,南北向,1997,0,湖里,厦门
31911,126,高层,3,2,0,其他,2012,0,岛外,厦门
28506,126,中层,3,2,0,其他,2012,0,岛外,厦门
42810,121,中层,3,2,1,南北向,2015,0,岛外,厦门
46947,131,中层,3,2,1,南北向,2002,0,思明,厦门
45068,116,中层,3,2,0,南北向,2009,0,湖里,厦门
24833,120,低层,3,2,0,南北向,2006,0,岛外,厦门
50298,117,中层,3,2,1,南北向,2002,0,湖里,厦门
50193,130,高层,3,2,0,其他,2005,0,思明,厦门
49749,100,中层,3,2,0,其他,1998,0,思明,厦门
81843,171,高层,3,2,1,南北向,2009,0,思明,厦门
27778,108,中层,3,2,0,南北向,2006,0,岛外,厦门
28727,110,高层,3,2,0,南北向,2013,0,岛外,厦门
29800,100,中层,3,2,0,南北向,2000,0,岛外,厦门
27670,103,中层,3,2,0,南北向,2010,0,岛外,厦门
51535,132,低层,3,2,0,南北向,2008,0,湖里,厦门
48777,141,中层,3,2,1,其他,2000,0,湖里,厦门
54956,113,高层,3,2,0,南北向,2003,0,思明,厦门
59701,134,低层,3,2,1,南北向,1999,0,思明,厦门
50420,119,高层,3,2,1,南北向,2002,0,湖里,厦门
47741,117,低层,3,2,1,南北向,2002,0,湖里,厦门
78182,88,低层,3,2,0,南北向,2008,0,湖里,厦门
44375,128,高层,3,2,0,南北向,2010,0,岛外,厦门
33200,125,中层,3,2,1,南北向,2014,0,岛外,厦门
31148,122,高层,3,2,1,南北向,2014,0,岛外,厦门
33200,125,中层,3,2,1,南北向,2014,0,岛外,厦门
59006,161,中层,3,2,1,南北向,2008,0,思明,厦门
53504,117,高层,3,2,1,南北向,1994,0,思明,厦门
75658,152,低层,3,2,0,其他,2006,0,思明,厦门
47742,78,中层,3,2,1,南北向,2003,0,湖里,厦门
43033,116,高层,3,2,1,南北向,2003,0,湖里,厦门
42778,90,中层,3,2,1,南北向,2000,0,湖里,厦门
35359,100,中层,3,2,0,南北向,1999,0,湖里,厦门
62046,135,高层,3,2,0,南北向,2004,0,思明,厦门
54878,82,高层,3,2,1,南北向,1999,0,思明,厦门
55556,126,中层,3,2,0,其他,2005,0,思明,厦门
50000,130,高层,3,2,1,南北向,2000,0,思明,厦门
45455,110,低层,3,2,0,南北向,2001,0,思明,厦门
49157,83,中层,3,2,1,南北向,1999,0,思明,厦门
50000,106,中层,3,2,0,南北向,1999,0,思明,厦门
26500,100,高层,3,2,0,南北向,2005,0,岛外,厦门
25000,132,低层,3,2,0,南北向,2011,0,岛外,厦门
35595,90,高层,3,2,0,南北向,2016,0,岛外,厦门
68182,220,中层,3,2,0,南北向,2005,0,思明,厦门
63923,114,低层,3,2,1,南向,1998,0,思明,厦门
67351,97,高层,3,2,0,南北向,2009,0,湖里,厦门
52800,125,低层,3,2,1,南北向,2010,0,湖里,厦门
42708,96,中层,3,2,0,南向,2006,0,湖里,厦门
49333,75,高层,3,2,0,南北向,2001,0,思明,厦门
51566,83,中层,3,2,1,南北向,1999,0,思明,厦门
51640,82,高层,3,2,1,南北向,1999,0,思明,厦门
49390,82,中层,3,2,1,南北向,1999,0,思明,厦门
49756,82,中层,3,2,1,南北向,1999,0,思明,厦门
42277,89,中层,3,2,0,南北向,2009,0,岛外,厦门
35472,127,高层,3,2,0,南北向,2013,0,岛外,厦门
83632,167,中层,3,2,1,南北向,2012,0,思明,厦门
33200,125,中层,3,2,1,南北向,2014,0,岛外,厦门
29018,112,中层,3,2,0,南北向,2013,0,岛外,厦门
27011,87,低层,3,2,0,南北向,2008,0,岛外,厦门
42982,114,高层,3,2,0,南北向,2016,0,岛外,厦门
41573,89,中层,3,2,0,南北向,2014,0,岛外,厦门
48455,110,高层,3,2,0,南北向,2001,0,思明,厦门
55147,82,中层,3,2,0,南北向,2001,0,思明,厦门
42975,121,低层,3,2,0,南北向,2007,0,岛外,厦门
43919,148,高层,3,2,0,南北向,2008,0,岛外,厦门
44613,148,低层,3,2,0,南北向,2008,0,岛外,厦门
24936,106,中层,3,2,1,其他,2008,0,岛外,厦门
60024,135,低层,3,2,0,其他,2015,0,湖里,厦门
45000,100,中层,3,2,0,南北向,1997,0,湖里,厦门
40845,71,高层,3,2,1,南北向,2000,0,湖里,厦门
40972,71,高层,3,2,1,南北向,2000,0,湖里,厦门
29185,91,高层,3,2,0,南北向,2015,0,岛外,厦门
42909,89,中层,3,2,0,其他,2010,0,岛外,厦门
28226,124,高层,3,2,1,南北向,2014,0,岛外,厦门
34419,86,中层,3,2,0,南北向,2013,0,岛外,厦门
31897,116,低层,3,2,0,南北向,2013,0,岛外,厦门
28218,101,高层,3,2,0,南北向,2006,0,岛外,厦门
64630,108,高层,3,2,0,南北向,2003,0,思明,厦门
44444,117,中层,3,2,0,南北向,2000,0,思明,厦门
56034,116,低层,3,2,0,南北向,2005,0,思明,厦门
57073,82,中层,3,2,0,南北向,2002,0,思明,厦门
47429,105,低层,3,2,0,其他,2010,0,岛外,厦门
57213,122,中层,3,2,0,南北向,2005,0,思明,厦门
25490,102,中层,3,2,0,南北向,2001,0,岛外,厦门
15105,143,高层,3,2,0,南北向,1994,0,岛外,厦门
18117,115,中层,3,2,0,南北向,2004,0,岛外,厦门
15512,132,中层,3,2,0,南北向,2000,0,岛外,厦门
17453,106,中层,3,2,0,南北向,1996,0,岛外,厦门
72157,128,中层,3,2,1,南北向,2003,0,思明,厦门
60696,115,低层,3,2,0,南北向,2003,0,思明,厦门
74772,98,低层,3,2,1,南北向,2004,0,思明,厦门
26357,129,高层,3,2,0,南北向,2013,0,岛外,厦门
52800,125,低层,3,2,1,南北向,2005,0,思明,厦门
57333,120,中层,3,2,1,南北向,2004,0,思明,厦门
40845,71,高层,3,2,1,南北向,2000,0,湖里,厦门
32105,152,低层,3,2,1,南北向,2010,0,岛外,厦门
52066,99,中层,3,2,0,其他,1999,0,思明,厦门
55556,126,中层,3,2,0,其他,2005,0,思明,厦门
50505,99,高层,3,2,1,南北向,2000,0,思明,厦门
47403,154,高层,3,2,0,其他,2008,0,岛外,厦门
49913,86,高层,3,2,0,南北向,2001,0,思明,厦门
50000,130,高层,3,2,1,南北向,2000,0,思明,厦门
54217,83,高层,3,2,1,南北向,1999,0,思明,厦门
53415,82,高层,3,2,1,南北向,1999,0,思明,厦门
48485,99,高层,3,2,1,南北向,2000,0,思明,厦门
56522,138,中层,3,2,1,南北向,2010,0,湖里,厦门
60800,125,高层,3,2,1,南北向,2010,0,湖里,厦门
54851,140,高层,3,2,0,南北向,2000,0,思明,厦门
50193,130,高层,3,2,0,其他,2005,0,思明,厦门
42192,127,高层,3,2,0,南北向,2004,0,思明,厦门
28818,139,低层,3,2,0,南北向,2014,0,岛外,厦门
31746,126,中层,3,2,1,南向,2014,0,岛外,厦门
29464,112,中层,3,2,0,南北向,2010,0,岛外,厦门
35472,127,高层,3,2,0,南北向,2013,0,岛外,厦门
26721,97,低层,3,2,0,南北向,2006,0,岛外,厦门
28102,137,中层,3,2,0,南北向,2013,0,岛外,厦门
31874,94,低层,3,2,1,南北向,2014,0,岛外,厦门
30363,91,高层,3,2,0,南北向,2015,0,岛外,厦门
30363,91,中层,3,2,0,南北向,2015,0,岛外,厦门
49931,116,高层,3,2,0,南北向,2005,0,湖里,厦门
52759,108,低层,3,2,0,南北向,2003,0,思明,厦门
78125,128,高层,3,2,1,南北向,2012,0,湖里,厦门
61151,139,高层,3,2,1,南北向,2010,0,湖里,厦门
42708,96,中层,3,2,0,南向,2006,0,湖里,厦门
67416,89,中层,3,2,1,南北向,2010,0,湖里,厦门
42708,96,高层,3,2,0,南北向,2000,0,湖里,厦门
52381,126,低层,3,2,1,其他,2008,0,湖里,厦门
57094,117,高层,3,2,1,南北向,1994,0,思明,厦门
54665,106,低层,3,2,0,南北向,1990,0,思明,厦门
58888,119,高层,3,2,0,其他,2005,0,思明,厦门
40909,110,中层,3,2,0,南北向,2009,0,湖里,厦门
34912,114,中层,3,2,1,其他,2011,0,岛外,厦门
35000,138,中层,3,2,0,南北向,2013,0,岛外,厦门
46182,109,中层,3,2,1,其他,2008,0,岛外,厦门
43511,131,低层,3,2,1,南北向,2012,0,岛外,厦门
45588,106,中层,3,2,1,南北向,2013,0,岛外,厦门
41487,98,中层,3,2,1,南北向,2005,0,岛外,厦门
38603,136,高层,3,2,1,南北向,2013,0,岛外,厦门
40741,135,中层,3,2,1,南北向,2010,0,岛外,厦门
44630,108,低层,3,2,1,南北向,2012,0,岛外,厦门
25969,130,中层,3,2,0,其他,2006,0,岛外,厦门
36316,95,高层,3,2,0,南北向,2016,0,岛外,厦门
31290,124,高层,3,2,0,南北向,2016,0,岛外,厦门
31496,127,中层,3,2,1,南向,2014,0,岛外,厦门
27692,130,高层,3,2,0,南向,2013,0,岛外,厦门
41011,89,中层,3,2,0,其他,2010,0,岛外,厦门
45169,89,中层,3,2,0,南北向,2003,0,思明,厦门
44444,126,高层,3,2,1,南北向,2005,0,思明,厦门
40952,105,低层,3,2,0,南北向,2005,0,思明,厦门
33967,109,中层,3,2,0,南北向,2013,0,岛外,厦门
35960,111,低层,3,2,0,南北向,2013,0,岛外,厦门
28309,136,中层,3,2,0,南北向,2013,0,岛外,厦门
30534,131,低层,3,2,1,南北向,2014,0,岛外,厦门
23553,152,高层,3,2,0,南北向,2012,0,岛外,厦门
48197,124,高层,3,2,0,南北向,1997,0,思明,厦门
72157,128,中层,3,2,1,南北向,2003,0,思明,厦门
72157,128,中层,3,2,1,南北向,2003,0,思明,厦门
58655,119,高层,3,2,0,其他,2005,0,思明,厦门
75258,97,低层,3,2,1,其他,2004,0,思明,厦门
60000,88,低层,3,2,0,南北向,1990,0,思明,厦门
61600,65,高层,3,2,0,南北向,1988,0,思明,厦门
55556,108,中层,3,2,0,南北向,2001,0,思明,厦门
36269,134,中层,3,2,1,南北向,2013,0,岛外,厦门
35541,132,中层,3,2,1,南向,2013,0,岛外,厦门
35926,108,低层,3,2,1,南北向,2012,0,岛外,厦门
37445,106,低层,3,2,1,南北向,2013,0,岛外,厦门
39995,89,中层,3,2,0,南北向,2014,0,岛外,厦门
43590,117,中层,3,2,0,南北向,2013,0,岛外,厦门
41000,100,中层,3,2,0,南北向,2008,0,岛外,厦门
30709,141,低层,3,2,0,南北向,2008,0,岛外,厦门
39231,104,高层,3,2,1,南北向,2000,0,湖里,厦门
66087,115,低层,3,2,0,南北向,2003,0,思明,厦门
55769,104,低层,3,2,0,南北向,1997,0,思明,厦门
52747,91,低层,3,2,1,南北向,2002,0,湖里,厦门
62046,135,高层,3,2,0,南北向,2004,0,思明,厦门
62046,135,高层,3,2,0,南北向,2004,0,思明,厦门
62046,135,高层,3,2,0,南北向,2004,0,思明,厦门
30598,117,低层,3,2,1,南北向,2012,0,岛外,厦门
23425,128,高层,3,2,0,南北向,2007,0,岛外,厦门
13230,125,高层,3,2,0,南北向,1995,0,岛外,厦门
28384,92,中层,3,2,0,南北向,2001,0,岛外,厦门
27551,98,低层,3,2,0,南北向,2016,0,岛外,厦门
22287,85,中层,3,2,1,其他,2010,0,岛外,厦门
25926,108,中层,3,2,0,南北向,2008,0,岛外,厦门
27261,129,中层,3,2,0,南北向,2009,0,岛外,厦门
18118,115,中层,3,2,0,南北向,2004,0,岛外,厦门
66199,128,低层,3,2,1,南北向,2004,0,思明,厦门
72157,128,中层,3,2,1,南北向,2003,0,思明,厦门
61151,111,中层,3,2,1,南北向,2000,0,思明,厦门
53108,137,中层,3,2,0,南北向,1992,0,思明,厦门
30275,109,中层,3,2,0,南北向,2013,0,岛外,厦门
30031,111,低层,3,2,1,南北向,2014,0,岛外,厦门
42277,89,中层,3,2,0,南北向,2009,0,岛外,厦门
34188,117,中层,3,2,1,南北向,2015,0,岛外,厦门
37209,86,低层,3,2,0,南北向,2013,0,岛外,厦门
28947,114,高层,3,2,1,南北向,2012,0,岛外,厦门
28150,90,低层,3,2,1,南向,2012,0,岛外,厦门
28547,116,高层,3,2,1,南北向,2012,0,岛外,厦门
41196,89,中层,3,2,0,南北向,2010,0,岛外,厦门
13125,80,中层,3,2,0,南北向,1993,0,岛外,厦门
26003,125,中层,3,2,0,南北向,2006,0,岛外,厦门
29719,91,低层,3,2,0,南向,2015,0,岛外,厦门
88000,175,中层,3,2,0,其他,2013,0,思明,厦门
44286,105,低层,3,2,0,南北向,2007,0,岛外,厦门
40000,105,低层,3,2,0,南北向,2008,0,岛外,厦门
44762,105,低层,3,2,1,南北向,2012,0,岛外,厦门
30476,105,低层,3,2,0,南北向,2017,0,岛外,厦门
36190,105,低层,3,2,0,南北向,2017,0,岛外,厦门
30476,105,低层,3,2,1,南北向,1995,0,岛外,厦门
34286,105,低层,3,2,1,南北向,2007,0,岛外,厦门
36190,105,低层,3,2,0,南北向,2010,0,岛外,厦门
28571,105,低层,3,2,0,南北向,2003,0,岛外,厦门
66667,105,低层,3,2,1,南北向,2005,0,思明,厦门
28571,105,低层,3,2,0,南北向,2005,0,岛外,厦门
30000,105,低层,3,2,1,南北向,2011,0,岛外,厦门
29048,105,低层,3,2,0,南北向,2002,0,岛外,厦门
39874,133,中层,3,2,1,南北向,2007,0,岛外,厦门
44121,120,高层,3,2,0,南北向,2013,0,岛外,厦门
46078,102,低层,3,2,1,南北向,1999,0,湖里,厦门
39216,102,低层,3,2,0,南北向,2010,0,岛外,厦门
65686,102,低层,3,2,1,南北向,2017,0,思明,厦门
46087,115,中层,3,2,1,南北向,2013,0,岛外,厦门
44348,115,中层,3,2,1,南北向,2008,0,岛外,厦门
23478,115,中层,3,2,1,南北向,2005,0,岛外,厦门
63478,115,中层,3,2,0,南北向,2017,0,岛外,厦门
90909,110,中层,3,2,0,南北向,2017,0,湖里,厦门
26616,103,中层,3,2,0,南北向,2004,0,岛外,厦门
36139,101,中层,3,2,0,南北向,2004,0,岛外,厦门
32589,112,低层,3,2,0,南北向,2001,0,岛外,厦门
33719,121,高层,3,2,1,南北向,2005,0,岛外,厦门
32273,110,高层,3,2,0,南北向,2000,0,岛外,厦门
30583,103,高层,3,2,0,南北向,2003,0,岛外,厦门
34524,126,低层,3,2,1,南北向,2006,0,岛外,厦门
30778,86,中层,3,2,0,南北向,2002,0,岛外,厦门
32244,113,中层,3,2,0,南北向,2006,0,岛外,厦门
40945,127,低层,3,2,1,其他,2013,0,岛外,厦门
28023,89,高层,3,2,0,南北向,2000,0,岛外,厦门
25667,150,高层,3,2,1,南北向,2005,0,岛外,厦门
31450,131,低层,3,2,0,南北向,2003,0,岛外,厦门
24917,120,高层,3,2,0,南北向,2003,0,岛外,厦门
75010,129,低层,3,2,0,其他,1995,0,思明,厦门
50301,121,中层,3,2,0,其他,1998,0,思明,厦门
73964,169,低层,3,2,1,其他,2005,0,思明,厦门
50368,136,高层,3,2,0,其他,1998,0,思明,厦门
60341,133,低层,3,2,1,南北向,2000,0,思明,厦门
77273,220,中层,3,2,0,其他,2005,0,思明,厦门
35800,126,低层,3,2,1,南北向,2008,0,岛外,厦门
73620,163,中层,3,2,1,南北向,2013,0,湖里,厦门
83943,167,中层,3,2,1,南北向,2012,0,思明,厦门
81250,160,中层,3,2,1,南北向,2009,0,思明,厦门
42778,90,高层,3,2,0,南北向,2016,0,岛外,厦门
42795,115,高层,3,2,0,其他,2016,0,岛外,厦门
31182,128,中层,3,2,0,南北向,2012,0,岛外,厦门
34859,129,低层,3,2,0,南北向,2012,0,岛外,厦门
28416,127,中层,3,2,0,其他,2012,0,岛外,厦门
43258,89,低层,3,2,0,南向,2016,0,岛外,厦门
54956,113,中层,3,2,0,南北向,1998,0,思明,厦门
47527,77,高层,3,2,0,南北向,1994,0,思明,厦门
40044,90,中层,3,2,0,南北向,2016,0,岛外,厦门
35464,127,高层,3,2,0,南北向,2013,0,岛外,厦门
42277,89,中层,3,2,0,南北向,2010,0,岛外,厦门
41215,89,中层,3,2,0,南北向,2010,0,岛外,厦门
30556,108,中层,3,2,0,南北向,2013,0,岛外,厦门
19355,62,低层,3,2,0,南北向,2016,0,岛外,厦门
15383,88,高层,3,2,0,南北向,2009,0,岛外,厦门
52060,100,中层,3,2,0,其他,1998,0,思明,厦门
28218,101,高层,3,2,0,南北向,2006,0,岛外,厦门
38000,115,中层,3,2,0,南向,2016,0,岛外,厦门
25406,93,高层,3,2,0,南北向,2010,0,岛外,厦门
27276,128,中层,3,2,0,南北向,2004,0,岛外,厦门
26147,109,高层,3,2,0,南向,2013,0,岛外,厦门
56034,116,高层,3,2,0,南北向,1998,0,思明,厦门
20015,135,高层,3,2,0,南北向,2002,0,岛外,厦门
23959,83,中层,3,2,0,南向,2009,0,岛外,厦门
22059,136,高层,3,2,0,南北向,2004,0,岛外,厦门
24096,83,低层,3,2,0,南北向,2009,0,岛外,厦门
38961,154,中层,3,2,0,南向,2007,0,岛外,厦门
41481,135,低层,3,2,1,南北向,2013,0,岛外,厦门
43750,136,高层,3,2,1,南北向,2013,0,岛外,厦门
47347,147,高层,3,2,0,南北向,2008,0,岛外,厦门
50000,132,低层,3,2,1,南北向,2008,0,岛外,厦门
41800,100,高层,3,2,0,南向,2008,0,岛外,厦门
38889,135,中层,3,2,1,南北向,2009,0,岛外,厦门
47805,123,中层,3,2,1,南北向,2013,0,岛外,厦门
45303,132,中层,3,2,1,其他,2013,0,岛外,厦门
44218,147,低层,3,2,0,南北向,2008,0,岛外,厦门
52950,139,中层,3,2,1,南北向,2008,0,岛外,厦门
46763,139,高层,3,2,1,南北向,2007,0,岛外,厦门
48547,117,高层,3,2,0,南北向,2001,0,思明,厦门
41500,120,低层,3,2,0,南北向,2005,0,湖里,厦门
44690,113,高层,3,2,0,南北向,2006,0,湖里,厦门
44587,109,中层,3,2,0,南北向,2006,0,湖里,厦门
43042,118,中层,3,2,0,南北向,2005,0,湖里,厦门
40517,116,高层,3,2,1,南北向,2003,0,湖里,厦门
43750,88,低层,3,2,0,南北向,1994,0,湖里,厦门
47742,78,中层,3,2,1,南北向,2003,0,湖里,厦门
37868,136,中层,3,2,0,南北向,2008,0,湖里,厦门
40678,118,中层,3,2,0,南北向,2001,0,湖里,厦门
39535,86,低层,3,2,1,南北向,1991,0,湖里,厦门
73838,93,高层,3,2,0,南北向,2008,0,湖里,厦门
49793,121,低层,3,2,0,南北向,2006,0,湖里,厦门
66087,92,中层,3,2,0,南北向,2008,0,湖里,厦门
58431,133,中层,3,2,0,南北向,2008,0,湖里,厦门
35652,115,中层,3,2,0,南北向,2001,0,湖里,厦门
43040,125,中层,3,2,1,南北向,2006,0,湖里,厦门
42616,89,中层,3,2,0,南北向,2009,0,岛外,厦门
34188,117,中层,3,2,1,南北向,2015,0,岛外,厦门
28218,101,高层,3,2,0,南北向,2006,0,岛外,厦门
31746,126,中层,3,2,1,南向,2014,0,岛外,厦门
30275,109,中层,3,2,0,南北向,2013,0,岛外,厦门
31874,94,低层,3,2,1,南北向,2014,0,岛外,厦门
28319,113,低层,3,2,1,南北向,2014,0,岛外,厦门
42875,89,高层,3,2,0,南北向,2001,0,思明,厦门
56173,81,中层,3,2,0,南北向,2001,0,思明,厦门
59052,116,低层,3,2,0,南北向,1998,0,思明,厦门
